StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2024-02-23	08:13:21.337500	1708694001.337500;2024-02-23	08:13:21.337500	1708694001.337500;2024-02-23	08:13:21.393894	1708694001.393894;00:00:00;00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2024-02-23	08:13:21.337500	1708694001.337500;2024-02-23	08:13:21.395787	1708694001.395787;2024-02-23	08:14:21.395540	1708694061.395540;00:00:59;00:01:00;1;0.233337;0.233108;14;14;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2024-02-23	08:13:21.337500	1708694001.337500;2024-02-23	08:14:21.395728	1708694061.395728;2024-02-23	08:15:21.397335	1708694121.397335;00:01:00;00:02:00;1;0.249996;0.241548;15;29;0;0;29;27;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:27:272000;00:01:27:272000;00:00:00:000000;00:00:00:000000;
2024-02-23	08:13:21.337500	1708694001.337500;2024-02-23	08:15:21.397575	1708694121.397575;2024-02-23	08:16:21.399240	1708694181.399240;00:01:00;00:03:00;1;0.249996;0.244362;15;44;0;0;44;31;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:57:462000;00:01:52:817000;00:00:00:000000;00:00:00:000000;
2024-02-23	08:13:21.337500	1708694001.337500;2024-02-23	08:16:21.399443	1708694181.399443;2024-02-23	08:17:21.400594	1708694241.400594;00:01:00;00:04:00;1;0.249996;0.245769;15;59;0;0;59;30;16;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:57:700000;00:01:55:511000;00:00:00:000000;00:00:00:000000;
2024-02-23	08:13:21.337500	1708694001.337500;2024-02-23	08:17:21.400782	1708694241.400782;2024-02-23	08:18:21.403712	1708694301.403712;00:01:00;00:05:00;1;0.249992;0.246612;15;74;0;0;74;32;13;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:58:262000;00:01:56:363000;00:00:00:000000;00:00:00:000000;
2024-02-23	08:13:21.337500	1708694001.337500;2024-02-23	08:18:21.404025	1708694301.404025;2024-02-23	08:19:21.406107	1708694361.406107;00:01:00;00:06:00;1;0.249992;0.247176;15;89;0;0;89;33;14;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:06:855000;00:01:58:986000;00:00:00:000000;00:00:00:000000;
2024-02-23	08:13:21.337500	1708694001.337500;2024-02-23	08:19:21.406292	1708694361.406292;2024-02-23	08:20:21.407593	1708694421.407593;00:01:00;00:07:00;1;0.249996;0.247578;15;104;0;0;104;28;20;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:59:020000;00:01:58:995000;00:00:00:000000;00:00:00:000000;
2024-02-23	08:13:21.337500	1708694001.337500;2024-02-23	08:20:21.407782	1708694421.407782;2024-02-23	08:21:21.410682	1708694481.410682;00:01:00;00:08:00;1;0.249992;0.247879;15;119;0;0;119;32;11;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:00:714000;00:01:59:212000;00:00:00:000000;00:00:00:000000;
2024-02-23	08:13:21.337500	1708694001.337500;2024-02-23	08:21:21.410939	1708694481.410939;2024-02-23	08:22:21.412924	1708694541.412924;00:01:00;00:09:00;1;0.249996;0.248114;15;134;0;0;134;30;17;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:04:548000;00:02:00:084000;00:00:00:000000;00:00:00:000000;
