StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:44:58.489321	1698939898.489321;00:00:00;00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:44:58.489589	1698939898.489589;2023-11-02	11:45:58.491250	1698939958.491250;00:01:00;00:01:00;1;0.233329;0.233275;14;14;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:45:58.491324	1698939958.491324;2023-11-02	11:46:58.493030	1698940018.493030;00:01:00;00:02:00;1;0.249996;0.241632;15;29;0;0;29;25;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:20:284000;00:01:20:284000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:46:58.493229	1698940018.493229;2023-11-02	11:47:58.494109	1698940078.494109;00:01:00;00:03:00;1;0.25;0.24442;15;44;0;0;44;29;11;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:28:525000;00:01:26:328000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:47:58.494257	1698940078.494257;2023-11-02	11:48:58.495688	1698940138.495688;00:01:00;00:04:00;1;0.249996;0.245814;15;59;0;0;59;26;17;32;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;10;10;0;0;0;0;0;0;00:01:45:062000;00:01:36:546000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:48:58.495888	1698940138.495888;2023-11-02	11:49:58.496398	1698940198.496398;00:01:00;00:05:00;1;0.25;0.24665;15;74;0;0;74;23;18;50;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;17;0;0;0;0;8;18;0;0;0;0;0;0;00:01:53:128000;00:01:42:398000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:49:58.496541	1698940198.496541;2023-11-02	11:50:58.497192	1698940258.497192;00:01:00;00:06:00;1;0.25;0.247208;15;89;0;0;89;30;8;58;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;18;0;0;0;0;0;0;00:01:41:798000;00:01:42:317000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:50:58.497290	1698940258.497290;2023-11-02	11:51:58.498067	1698940318.498067;00:01:00;00:07:00;1;0.25;0.247606;15;104;0;0;104;26;19;77;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;18;0;0;0;0;0;0;00:01:52:857000;00:01:44:884000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:51:58.498245	1698940318.498245;2023-11-02	11:52:58.500677	1698940378.500677;00:01:00;00:08:00;1;0.249992;0.247904;15;119;0;0;119;29;12;89;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;18;0;0;0;0;0;0;00:02:00:015000;00:01:46:902000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:52:58.500837	1698940378.500837;2023-11-02	11:53:58.501326	1698940438.501326;00:01:00;00:09:00;1;0.25;0.248137;15;134;0;0;134;27;16;105;1;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;22;0;0;0;0;6;24;0;0;0;0;0;0;00:01:40:819000;00:01:45:935000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:53:58.501465	1698940438.501465;2023-11-02	11:54:58.502016	1698940498.502016;00:01:00;00:10:00;1;0.25;0.248323;15;149;0;0;149;28;14;119;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;34;0;0;0;0;12;36;0;0;0;0;0;0;00:01:53:289000;00:01:46:786000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:54:58.502159	1698940498.502159;2023-11-02	11:55:58.504876	1698940558.504876;00:01:00;00:11:00;1;0.249992;0.248474;15;164;0;0;164;29;14;133;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;36;0;0;0;0;0;0;00:02:02:424000;00:01:48:408000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:55:58.504986	1698940558.504986;2023-11-02	11:56:58.505644	1698940618.505644;00:01:00;00:12:00;1;0.25;0.248601;15;179;0;0;179;31;13;146;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;36;0;0;0;0;0;0;00:01:39:760000;00:01:47:648000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:56:58.505792	1698940618.505792;2023-11-02	11:57:58.507889	1698940678.507889;00:01:00;00:13:00;1;0.249992;0.248708;15;194;0;0;194;31;15;161;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;36;0;0;0;0;0;0;00:02:17:618000;00:01:50:406000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:57:58.508039	1698940678.508039;2023-11-02	11:58:58.509747	1698940738.509747;00:01:00;00:14:00;1;0.249996;0.2488;15;209;0;0;209;31;15;176;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;36;0;0;0;0;0;0;00:01:52:773000;00:01:50:606000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:58:58.510574	1698940738.510574;2023-11-02	11:59:58.512069	1698940798.512069;00:01:00;00:15:00;1;0.233329;0.247768;14;223;0;0;223;27;17;193;1;3;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;49;0;0;0;0;16;52;0;0;0;0;0;0;00:01:52:539000;00:01:50:783000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	11:59:58.512225	1698940798.512225;2023-11-02	12:00:58.514531	1698940858.514531;00:01:00;00:16:00;1;0.266658;0.248948;16;239;0;0;239;34;9;202;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;51;0;0;0;0;2;54;0;0;0;0;0;0;00:02:10:487000;00:01:51:648000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:00:58.514654	1698940858.514654;2023-11-02	12:01:58.516692	1698940918.516692;00:01:00;00:17:00;1;0.249992;0.24901;15;254;0;0;254;34;15;217;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;54;0;0;0;0;0;0;00:02:15:870000;00:01:53:300000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:01:58.516846	1698940918.516846;2023-11-02	12:02:58.517351	1698940978.517351;00:01:00;00:18:00;1;0.25;0.249065;15;269;0;0;269;30;19;236;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;54;0;0;0;0;0;0;00:02:07:237000;00:01:54:408000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:02:58.517532	1698940978.517532;2023-11-02	12:03:58.519609	1698941038.519609;00:01:00;00:19:00;1;0.249992;0.249113;15;284;0;0;284;33;12;248;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;54;0;0;0;0;0;0;00:02:00:618000;00:01:54:705000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:03:58.519755	1698941038.519755;2023-11-02	12:04:58.520575	1698941098.520575;00:01:00;00:20:00;1;0.25;0.249158;15;299;0;0;299;34;13;261;1;4;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;60;0;0;0;0;10;64;0;0;0;0;0;0;00:01:57:134000;00:01:54:833000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:04:58.520816	1698941098.520816;2023-11-02	12:05:58.521411	1698941158.521411;00:01:00;00:21:00;1;0.25;0.249197;15;314;0;0;314;27;22;283;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;68;0;0;0;0;8;72;0;0;0;0;0;0;00:02:00:118000;00:01:55:238000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:05:58.521487	1698941158.521487;2023-11-02	12:06:58.523796	1698941218.523796;00:01:00;00:22:00;1;0.249992;0.249234;15;329;0;0;329;30;12;295;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;72;0;0;0;0;0;0;00:01:46:760000;00:01:54:898000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:06:58.523944	1698941218.523944;2023-11-02	12:07:58.525121	1698941278.525121;00:01:00;00:23:00;1;0.249996;0.249267;15;344;0;0;344;30;15;310;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;72;0;0;0;0;0;0;00:01:59:888000;00:01:55:136000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:07:58.525269	1698941278.525269;2023-11-02	12:08:58.526534	1698941338.526534;00:01:00;00:24:00;1;0.249996;0.249297;15;359;0;0;359;32;13;323;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;72;0;0;0;0;0;0;00:02:04:480000;00:01:55:508000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:08:58.526702	1698941338.526702;2023-11-02	12:09:58.527114	1698941398.527114;00:01:00;00:25:00;1;0.25;0.249325;15;374;0;0;374;31;15;338;1;5;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;83;0;0;0;0;16;88;0;0;0;0;0;0;00:01:53:547000;00:01:55:416000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:09:58.527255	1698941398.527255;2023-11-02	12:10:58.528905	1698941458.528905;00:01:00;00:26:00;1;0.249996;0.249351;15;389;0;0;389;29;17;355;0;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;85;0;0;0;0;2;90;0;0;0;0;0;0;00:02:04:634000;00:01:55:851000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:10:58.529008	1698941458.529008;2023-11-02	12:11:58.530405	1698941518.530405;00:01:00;00:27:00;1;0.249996;0.249374;15;404;0;0;404;32;12;367;0;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;90;0;0;0;0;0;0;00:01:50:114000;00:01:55:666000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:11:58.530610	1698941518.530610;2023-11-02	12:12:58.532101	1698941578.532101;00:01:00;00:28:00;1;0.249996;0.249396;15;419;0;0;419;26;21;388;0;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;90;0;0;0;0;0;0;00:02:04:592000;00:01:56:143000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:12:58.532296	1698941578.532296;2023-11-02	12:13:58.534748	1698941638.534748;00:01:00;00:29:00;1;0.249992;0.249417;15;434;0;0;434;27;13;401;1;6;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;90;0;0;0;0;6;96;0;0;0;0;0;0;00:01:43:552000;00:01:55:710000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:13:58.534890	1698941638.534890;2023-11-02	12:14:58.535648	1698941698.535648;00:01:00;00:30:00;1;0.25;0.249436;15;449;0;0;449;33;9;410;0;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;102;0;0;0;0;12;108;0;0;0;0;0;0;00:01:48:817000;00:01:55:561000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:14:58.535791	1698941698.535791;2023-11-02	12:15:58.537831	1698941758.537831;00:01:00;00:31:00;1;0.233326;0.248917;14;463;0;0;463;28;19;429;0;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0;0;108;0;0;0;0;0;0;00:02:02:733000;00:01:55:874000;00:00:00:000000;00:00:00:000000;
2023-11-02	11:44:58.476010	1698939898.476010;2023-11-02	12:15:58.537920	1698941758.537920;2023-11-02	12:16:58.538576	1698941818.538576;00:01:00;00:32:00;1;0.266667;0.249471;16;479;0;0;479;27;17;446;0;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0;0;108;0;0;0;0;0;0;00:02:01:837000;00:01:56:099000;00:00:00:000000;00:00:00:000000;
