StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2025-02-11	16:56:31.395662	1739292991.395662;2025-02-11	16:56:31.395662	1739292991.395662;2025-02-11	16:56:31.396398	1739292991.396398;00:00:00;00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2025-02-11	16:56:31.395662	1739292991.395662;2025-02-11	16:56:31.396521	1739292991.396521;2025-02-11	16:57:31.398145	1739293051.398145;00:01:00;00:01:00;1;0.18333;0.183327;11;11;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2025-02-11	16:56:31.395662	1739292991.395662;2025-02-11	16:57:31.398228	1739293051.398228;2025-02-11	16:58:31.398821	1739293111.398821;00:01:00;00:02:00;1;0.233333;0.208328;14;25;0;0;25;22;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:21:063000;00:01:21:063000;00:00:07:473000;00:00:07:473000;
2025-02-11	16:56:31.395662	1739292991.395662;2025-02-11	16:58:31.399006	1739293111.399006;2025-02-11	16:59:31.398304	1739293171.398304;00:00:59;00:03:00;1;0.200003;0.205553;12;37;0;0;37;25;9;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:44:973000;00:01:38:995000;00:00:21:638000;00:00:21:624000;
2025-02-11	16:56:31.395662	1739292991.395662;2025-02-11	16:59:31.398396	1739293171.398396;2025-02-11	17:00:31.398053	1739293231.398053;00:00:59;00:04:00;1;0.233337;0.212498;14;51;0;0;51;25;14;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:42:836000;00:01:41:063000;00:00:30:980000;00:00:26:620000;
2025-02-11	16:56:31.395662	1739292991.395662;2025-02-11	17:00:31.398214	1739293231.398214;2025-02-11	17:01:31.402261	1739293291.402261;00:01:00;00:05:00;1;0.216652;0.213329;13;64;0;0;64;28;10;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:55:605000;00:01:45:103000;00:00:53:923000;00:00:36:020000;
2025-02-11	16:56:31.395662	1739292991.395662;2025-02-11	17:01:31.402341	1739293291.402341;2025-02-11	17:02:31.406450	1739293351.406450;00:01:00;00:06:00;1;0.249983;0.219438;15;79;0;0;79;28;15;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:07:342000;00:01:51:644000;00:00:31:694000;00:00:35:975000;
2025-02-11	16:56:31.395662	1739292991.395662;2025-02-11	17:02:31.406603	1739293351.406603;2025-02-11	17:03:31.406497	1739293411.406497;00:00:59;00:07:00;1;0.21667;0.219042;13;92;0;0;92;26;15;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:49:066000;00:01:51:058000;00:00:37:141000;00:00:35:970000;
2025-02-11	16:56:31.395662	1739292991.395662;2025-02-11	17:03:31.406661	1739293411.406661;2025-02-11	17:04:31.406159	1739293471.406159;00:00:59;00:08:00;1;0.250004;0.222912;15;107;0;0;107;26;15;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:57:431000;00:01:52:238000;00:00:31:893000;00:00:35:149000;
2025-02-11	16:56:31.395662	1739292991.395662;2025-02-11	17:04:31.406250	1739293471.406250;2025-02-11	17:05:31.406586	1739293531.406586;00:01:00;00:09:00;1;0.183333;0.218514;11;118;0;0;118;24;13;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:52:810000;00:01:52:317000;00:00:37:499000;00:00:35:274000;
