StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2022-11-03	15:16:05.412492	1667502965.412492;2022-11-03	15:16:05.412492	1667502965.412492;2022-11-03	15:16:05.425520	1667502965.425520;00:00:00;00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2022-11-03	15:16:05.412492	1667502965.412492;2022-11-03	15:16:05.425798	1667502965.425798;2022-11-03	15:17:05.427868	1667503025.427868;00:01:00;00:01:00;1;0.233326;0.233275;14;14;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2022-11-03	15:16:05.412492	1667502965.412492;2022-11-03	15:17:05.427975	1667503025.427975;2022-11-03	15:18:05.428610	1667503085.428610;00:01:00;00:02:00;1;0.25;0.241634;15;29;0;0;29;28;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:08:568000;00:01:08:568000;00:00:00:000000;00:00:00:000000;
2022-11-03	15:16:05.412492	1667502965.412492;2022-11-03	15:18:05.428723	1667503085.428723;2022-11-03	15:19:05.430980	1667503145.430980;00:01:00;00:03:00;1;0.249992;0.24442;15;44;0;0;44;30;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:45:963000;00:01:43:292000;00:00:00:000000;00:00:00:000000;
2022-11-03	15:16:05.412492	1667502965.412492;2022-11-03	15:19:05.431098	1667503145.431098;2022-11-03	15:20:05.432132	1667503205.432132;00:01:00;00:04:00;1;0.249996;0.245814;15;59;0;0;59;26;19;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:47:151000;00:01:45:514000;00:00:00:000000;00:00:00:000000;
2022-11-03	15:16:05.412492	1667502965.412492;2022-11-03	15:20:05.432237	1667503205.432237;2022-11-03	15:21:05.433286	1667503265.433286;00:01:00;00:05:00;1;0.233329;0.243317;14;73;0;0;73;30;10;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:00:799000;00:01:49:069000;00:00:00:000000;00:00:00:000000;
2022-11-03	15:16:05.412492	1667502965.412492;2022-11-03	15:21:05.433361	1667503265.433361;2022-11-03	15:22:05.434830	1667503325.434830;00:01:00;00:06:00;1;0.266662;0.247207;16;89;0;0;89;30;16;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:51:416000;00:01:49:705000;00:00:00:000000;00:00:00:000000;
2022-11-03	15:16:05.412492	1667502965.412492;2022-11-03	15:22:05.434918	1667503325.434918;2022-11-03	15:23:05.435771	1667503385.435771;00:01:00;00:07:00;1;0.25;0.247605;15;104;0;0;104;32;13;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:00:269000;00:01:51:613000;00:00:00:000000;00:00:00:000000;
2022-11-03	15:16:05.412492	1667502965.412492;2022-11-03	15:23:05.435869	1667503385.435869;2022-11-03	15:24:05.438233	1667503445.438233;00:01:00;00:08:00;1;0.249992;0.247904;15;119;0;0;119;34;13;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:18:350000;00:01:55:702000;00:00:00:000000;00:00:00:000000;
2022-11-03	15:16:05.412492	1667502965.412492;2022-11-03	15:24:05.438322	1667503445.438322;2022-11-03	15:25:05.439374	1667503505.439374;00:01:00;00:09:00;1;0.233329;0.246284;14;133;0;0;133;31;17;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:57:220000;00:01:55:955000;00:00:00:000000;00:00:00:000000;
