StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2023-10-30	10:15:07.138361	1698675307.138361;2023-10-30	10:15:07.138361	1698675307.138361;2023-10-30	10:15:07.238347	1698675307.238347;00:00:00;00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2023-10-30	10:15:07.138361	1698675307.138361;2023-10-30	10:15:07.245249	1698675307.245249;2023-10-30	10:16:07.240680	1698675367.240680;00:00:59;00:01:00;1;0.233353;0.232937;14;14;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2023-10-30	10:15:07.138361	1698675307.138361;2023-10-30	10:16:07.240820	1698675367.240820;2023-10-30	10:17:07.242971	1698675427.242971;00:01:00;00:02:00;1;0.249992;0.241457;15;29;0;0;29;27;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:41:489000;00:01:41:489000;00:00:00:000000;00:00:00:000000;
2023-10-30	10:15:07.138361	1698675307.138361;2023-10-30	10:17:07.243175	1698675427.243175;2023-10-30	10:18:07.244041	1698675487.244041;00:01:00;00:03:00;1;0.25;0.244302;15;44;0;0;44;31;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:30:110000;00:01:31:861000;00:00:00:000000;00:00:00:000000;
2023-10-30	10:15:07.138361	1698675307.138361;2023-10-30	10:18:07.244228	1698675487.244228;2023-10-30	10:19:07.246046	1698675547.246046;00:01:00;00:04:00;1;0.249996;0.245724;15;59;0;0;59;23;22;35;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;11;11;0;0;0;0;0;0;00:01:53:650000;00:01:45:782000;00:00:00:000000;00:00:00:000000;
2023-10-30	10:15:07.138361	1698675307.138361;2023-10-30	10:19:07.246261	1698675547.246261;2023-10-30	10:20:07.246927	1698675607.246927;00:01:00;00:05:00;1;0.233333;0.243246;14;73;0;0;73;28;9;44;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;17;0;0;0;0;7;18;0;0;0;0;0;0;00:01:52:734000;00:01:47:172000;00:00:00:000000;00:00:00:000000;
2023-10-30	10:15:07.138361	1698675307.138361;2023-10-30	10:20:07.247072	1698675607.247072;2023-10-30	10:21:07.247182	1698675667.247182;00:01:00;00:06:00;1;0.266667;0.247148;16;89;0;0;89;34;10;54;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;18;0;0;0;0;0;0;00:02:17:352000;00:01:52:659000;00:00:00:000000;00:00:00:000000;
2023-10-30	10:15:07.138361	1698675307.138361;2023-10-30	10:21:07.247332	1698675667.247332;2023-10-30	10:22:07.250094	1698675727.250094;00:01:00;00:07:00;1;0.249992;0.247554;15;104;0;0;104;29;20;74;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;18;0;0;0;0;0;0;00:02:12:120000;00:01:57:849000;00:00:00:000000;00:00:00:000000;
2023-10-30	10:15:07.138361	1698675307.138361;2023-10-30	10:22:07.250272	1698675727.250272;2023-10-30	10:23:07.251155	1698675787.251155;00:01:00;00:08:00;1;0.25;0.247859;15;119;0;0;119;30;14;88;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;18;0;0;0;0;0;0;00:01:46:194000;00:01:56:015000;00:00:00:000000;00:00:00:000000;
2023-10-30	10:15:07.138361	1698675307.138361;2023-10-30	10:23:07.251333	1698675787.251333;2023-10-30	10:24:07.252993	1698675847.252993;00:01:00;00:09:00;1;0.249996;0.248096;15;134;0;0;134;31;13;101;1;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;22;0;0;0;0;6;24;0;0;0;0;0;0;00:01:57:846000;00:01:56:264000;00:00:00:000000;00:00:00:000000;
