StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2024-08-30	16:01:50.143932	1725048110.143932;2024-08-30	16:01:50.143932	1725048110.143932;2024-08-30	16:01:50.159715	1725048110.159715;00:00:00;00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2024-08-30	16:01:50.143932	1725048110.143932;2024-08-30	16:01:50.160012	1725048110.160012;2024-08-30	16:02:50.161731	1725048170.161731;00:01:00;00:01:00;1;0.233329;0.233267;14;14;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2024-08-30	16:01:50.143932	1725048110.143932;2024-08-30	16:02:50.161843	1725048170.161843;2024-08-30	16:03:50.164392	1725048230.164392;00:01:00;00:02:00;1;0.249992;0.241626;15;29;0;0;29;26;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:22:624000;00:01:22:624000;00:00:00:000000;00:00:00:000000;
2024-08-30	16:01:50.143932	1725048110.143932;2024-08-30	16:03:50.164523	1725048230.164523;2024-08-30	16:04:50.166353	1725048290.166353;00:01:00;00:03:00;1;0.233329;0.23886;14;43;0;0;43;34;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:12:261000;00:01:55:715000;00:00:00:000000;00:00:00:000000;
2024-08-30	16:01:50.143932	1725048110.143932;2024-08-30	16:04:50.166495	1725048290.166495;2024-08-30	16:05:50.167954	1725048350.167954;00:01:00;00:04:00;1;0.266662;0.245809;16;59;0;0;59;32;18;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:09:072000;00:02:04:619000;00:00:00:000000;00:00:00:000000;
2024-08-30	16:01:50.143932	1725048110.143932;2024-08-30	16:05:50.168058	1725048350.168058;2024-08-30	16:06:50.170421	1725048410.170421;00:01:00;00:05:00;1;0.233326;0.243312;14;73;0;0;73;31;15;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:01:046000;00:02:03:343000;00:00:00:000000;00:00:00:000000;
2024-08-30	16:01:50.143932	1725048110.143932;2024-08-30	16:06:50.170568	1725048410.170568;2024-08-30	16:07:50.171759	1725048470.171759;00:01:00;00:06:00;1;0.266662;0.247204;16;89;0;0;89;31;16;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:58:672000;00:02:02:055000;00:00:00:000000;00:00:00:000000;
2024-08-30	16:01:50.143932	1725048110.143932;2024-08-30	16:07:50.171870	1725048470.171870;2024-08-30	16:08:50.174448	1725048530.174448;00:01:00;00:07:00;1;0.249992;0.247601;15;104;0;0;104;31;15;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:10:534000;00:02:03:797000;00:00:00:000000;00:00:00:000000;
2024-08-30	16:01:50.143932	1725048110.143932;2024-08-30	16:08:50.174567	1725048530.174567;2024-08-30	16:09:50.176385	1725048590.176385;00:01:00;00:08:00;1;0.249996;0.2479;15;119;0;0;119;32;14;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:01:566000;00:02:03:438000;00:00:00:000000;00:00:00:000000;
2024-08-30	16:01:50.143932	1725048110.143932;2024-08-30	16:09:50.176538	1725048590.176538;2024-08-30	16:10:50.176419	1725048650.176419;00:00:59;00:09:00;1;0.250004;0.248133;15;134;0;0;134;29;18;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:00:693000;00:02:02:967000;00:00:00:000000;00:00:00:000000;
