StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2024-02-02	17:30:43.426745	1706913043.426745;2024-02-02	17:30:43.426745	1706913043.426745;2024-02-02	17:30:43.460949	1706913043.460949;00:00:00;00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2024-02-02	17:30:43.426745	1706913043.426745;2024-02-02	17:30:43.461276	1706913043.461276;2024-02-02	17:31:43.462163	1706913103.462163;00:01:00;00:01:00;1;0.4;0.399767;24;24;0;0;24;21;0;0;3;3;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;
2024-02-02	17:30:43.426745	1706913043.426745;2024-02-02	17:31:43.462421	1706913103.462421;2024-02-02	17:32:43.464107	1706913163.464107;00:01:00;00:02:00;1;0.249996;0.3249;15;39;0;0;39;30;6;6;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;00:01:17:254000;00:00:51:503000;00:00:00:000000;00:00:00:000000;
2024-02-02	17:30:43.426745	1706913043.426745;2024-02-02	17:32:43.464379	1706913163.464379;2024-02-02	17:33:43.465007	1706913223.465007;00:01:00;00:03:00;1;0.266667;0.305491;16;55;0;0;55;32;14;20;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;00:01:52:030000;00:01:28:346000;00:00:00:000000;00:00:00:000000;
2024-02-02	17:30:43.426745	1706913043.426745;2024-02-02	17:33:43.465213	1706913223.465213;2024-02-02	17:34:43.467220	1706913283.467220;00:01:00;00:04:00;1;0.233326;0.287452;14;69;0;0;69;30;16;36;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;00:02:09:952000;00:01:45:415000;00:00:00:000000;00:00:00:000000;
2024-02-02	17:30:43.426745	1706913043.426745;2024-02-02	17:34:43.467382	1706913283.467382;2024-02-02	17:35:43.468838	1706913343.468838;00:01:00;00:05:00;1;0.249996;0.279961;15;84;0;0;84;31;14;50;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;00:01:57:719000;00:01:48:665000;00:00:00:000000;00:00:00:000000;
2024-02-02	17:30:43.426745	1706913043.426745;2024-02-02	17:35:43.469034	1706913343.469034;2024-02-02	17:36:43.470574	1706913403.470574;00:01:00;00:06:00;1;0.233329;0.27219;14;98;0;0;98;28;17;67;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;00:02:00:558000;00:01:51:553000;00:00:00:000000;00:00:00:000000;
2024-02-02	17:30:43.426745	1706913043.426745;2024-02-02	17:36:43.470729	1706913403.470729;2024-02-02	17:37:43.471452	1706913463.471452;00:01:00;00:07:00;1;0.266667;0.2714;16;114;0;0;114;29;15;82;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;00:02:04:844000;00:01:53:899000;00:00:00:000000;00:00:00:000000;
2024-02-02	17:30:43.426745	1706913043.426745;2024-02-02	17:37:43.471678	1706913463.471678;2024-02-02	17:38:43.471813	1706913523.471813;00:01:00;00:08:00;1;0.266667;0.270808;16;130;0;0;130;29;16;98;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;00:01:51:240000;00:01:53:478000;00:00:00:000000;00:00:00:000000;
2024-02-02	17:30:43.426745	1706913043.426745;2024-02-02	17:38:43.472047	1706913523.472047;2024-02-02	17:39:43.473668	1706913583.473668;00:01:00;00:09:00;1;0.249996;0.268496;15;145;0;0;145;30;14;112;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;00:01:53:117000;00:01:53:434000;00:00:00:000000;00:00:00:000000;
