StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2022-12-16	17:07:06.714224	1671228426.714224;2022-12-16	17:07:06.714224	1671228426.714224;2022-12-16	17:07:06.730523	1671228426.730523;00:00:00;00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2022-12-16	17:07:06.714224	1671228426.714224;2022-12-16	17:07:06.730765	1671228426.730765;2022-12-16	17:08:06.732415	1671228486.732415;00:01:00;00:01:00;1;0.233329;0.233263;14;14;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2022-12-16	17:07:06.714224	1671228426.714224;2022-12-16	17:08:06.732619	1671228486.732619;2022-12-16	17:09:06.733916	1671228546.733916;00:01:00;00:02:00;1;0.249996;0.241628;15;29;0;0;29;25;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:11:816000;00:01:11:816000;00:00:00:000000;00:00:00:000000;
2022-12-16	17:07:06.714224	1671228426.714224;2022-12-16	17:09:06.734030	1671228546.734030;2022-12-16	17:10:06.735807	1671228606.735807;00:01:00;00:03:00;1;0.249996;0.244416;15;44;0;0;44;29;11;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:38:591000;00:01:31:451000;00:00:00:000000;00:00:00:000000;
2022-12-16	17:07:06.714224	1671228426.714224;2022-12-16	17:10:06.735908	1671228606.735908;2022-12-16	17:11:06.736543	1671228666.736543;00:01:00;00:04:00;1;0.25;0.245811;15;59;0;0;59;25;19;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:41:312000;00:01:36:962000;00:00:00:000000;00:00:00:000000;
2022-12-16	17:07:06.714224	1671228426.714224;2022-12-16	17:11:06.736649	1671228666.736649;2022-12-16	17:12:06.738485	1671228726.738485;00:01:00;00:05:00;1;0.233329;0.243314;14;73;0;0;73;29;10;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:51:684000;00:01:40:308000;00:00:00:000000;00:00:00:000000;
2022-12-16	17:07:06.714224	1671228426.714224;2022-12-16	17:12:06.738585	1671228726.738585;2022-12-16	17:13:06.741232	1671228786.741232;00:01:00;00:06:00;1;0.266658;0.247204;16;89;0;0;89;30;15;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:04:172000;00:01:46:375000;00:00:00:000000;00:00:00:000000;
2022-12-16	17:07:06.714224	1671228426.714224;2022-12-16	17:13:06.741428	1671228786.741428;2022-12-16	17:14:06.742882	1671228846.742882;00:01:00;00:07:00;1;0.249996;0.247603;15;104;0;0;104;33;12;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:54:392000;00:01:47:730000;00:00:00:000000;00:00:00:000000;
2022-12-16	17:07:06.714224	1671228426.714224;2022-12-16	17:14:06.743005	1671228846.743005;2022-12-16	17:15:06.744694	1671228906.744694;00:01:00;00:08:00;1;0.249996;0.247901;15;119;0;0;119;32;16;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:07:691000;00:01:51:401000;00:00:00:000000;00:00:00:000000;
2022-12-16	17:07:06.714224	1671228426.714224;2022-12-16	17:15:06.744803	1671228906.744803;2022-12-16	17:16:06.746696	1671228966.746696;00:01:00;00:09:00;1;0.249996;0.248133;15;134;0;0;134;32;15;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:01:814000;00:01:52:932000;00:00:00:000000;00:00:00:000000;
